CharID	CharName	Gender
u3399	TERESA	?
u3400	TRUMAN	?
u3401	ABRAMS	?
u3402	ALITO	?
u3403	BISHOP	?
u3404	CLAIRE	?
u3405	CONCANNON	m
u3406	DONEGHY	?
u3407	DR. THOMPSON	m
u3408	DR. TOWLER	m
u3409	GALVIN	m
u3410	GRUBER	m
u3411	JIMMY	?
u3412	JUDGE	m
u3413	KATHY	f
u3414	LAURA	f
u3415	MAID	?
u3416	MARY ROONEY	?
u3417	MICKEY	m
u3418	ROONEY	?
u3419	SALLY	f
u3420	TOWLER	?
u3421	VOICE	?
u3422	YOUNG LAWYER	?
u3423	ALONZO HOGUE	?
u3424	CHIEF OF STAFF	?
u3425	CLAYTON	m
u3426	COLONEL	?
u3427	FIDDLER	?
u3428	GENERAL MANN	?
u3429	GRATZMAN	?
u3430	M.P. DRIVER	?
u3431	PASTOR COLLINS	?
u3432	RADIO VOICE	?
u3433	RANGER	?
u3434	SALVADOR	?
u3435	SECRETARY	?
u3436	SHERIFF	?
u3437	SYLVIA	f
u3438	WASH PERRY	?
u3439	BOB	m
u3440	CHASE	m
u3441	DR. HEFNER	?
u3442	DYLAN	m
u3443	HEATHER	f
u3444	HIGHWAY PATROLMAN #1	?
u3445	HOST	?
u3446	JOHN SAXON	m
u3447	JULIE	?
u3448	MAN'S VOICE	?
u3449	ROBERT ENGLUND	?
u3450	SARA	?
u3451	WES	?
u3452	ALICE	?
u3453	ALL	?
u3454	BILL	?
u3455	CHARLES	?
u3456	CHUCK	m
u3457	COMMANDER	?
u3458	DOWNING	?
u3459	FRANCIS	?
u3460	GEORGE	?
u3461	JOHN	m
u3462	LAWFORD	?
u3463	MIDDY	?
u3464	PHIL	?
u3465	RICK	?
u3466	ROBIN	?
u3467	SANDERS	?
u3468	SKIPPER	m
u3469	TERRY	?
u3470	TOD	?
u3471	TYLER	?
u3472	WILL	?
u3473	ARTIE	?
u3474	BEANY	?
u3475	BLACK MAN	?
u3476	BOBBY	m
u3477	BUCK	?
u3478	CALLER #1	?
u3479	CHET	?
u3480	DROP SHADOW	?
u3481	ERV	?
u3482	GEORGE	?
u3483	GOOD WITCH	?
u3484	IDIOT PUNK	?
u3485	JOHNNIE	m
u3486	LULA	f
u3487	MANAGER	?
u3488	MARIETTA	f
u3489	PACE	?
u3490	PERDITA	?
u3491	REGGIE	?
u3492	REPORTER	?
u3493	SAILOR	m
u3494	SANTOS	m
u3495	CRABTREE	m
u3496	GOATEE KID	?
u3497	GRADY	m
u3498	GREENHUT	?
u3499	HANK	?
u3500	HANNAH GREEN	f
u3501	JAMES LEER	m
u3502	MISS SLOVIAK	?
u3503	OFFICER PUPCIK	?
u3504	SARA	f
u3505	SARA'S VOICE	?
u3506	TRAXLER	?
u3507	VERNON	?
u3508	VERNON HARDAPPLE	?
u3509	WALTER	?
u3510	WALTER'S VOICE	?
u3511	CARLOS	m
u3512	GIRL	f
u3513	LUCAS	m
u3514	MAN	?
u3515	MARY-KAY	?
u3516	ROBIN	f
u3517	ROSEN	m
u3518	VICKI	f
u3519	WALTER	m
u3520	BUD	m
u3521	CATFISH	?
u3522	COFFEY	?
u3523	HIPPY	?
u3524	JAMMER	?
u3525	LINDSEY	f
u3526	MONK	?
u3527	ONE NIGHT	?
u3528	SONNY	?
u3529	ANNA	?
u3530	ANNA'S FATHER	?
u3531	CARABINIERE	?
u3532	CLAUDIA	f
u3533	CORRADO	?
u3534	ETTORE	?
u3535	FATHER	?
u3536	GIULIA	?
u3537	GOFFREDO	?
u3538	LIEUTENANT	?
u3539	MAN'S VOICE	?
u3540	MARSHAL	?
u3541	MIDWIFE	?
u3542	OLD MAN	?
u3543	PATRIZIA	f
u3544	RAIMONDO	?
u3545	SANDRO	m
u3546	WOMAN'S VOICE	?
u3547	YOUNG SAILOR	?
u3548	ZURIA	?
u3549	AGNES	f
u3550	ELDERLY NUN	?
u3551	EVE	?
u3552	LARRY	?
u3553	LEVEAU	?
u3554	MAMA	?
u3555	MARTHA	f
u3556	MONSIGNOR	?
u3557	MOTHER MIRIAM	f
u3558	SISTER ANNE	?
u3559	AUDREY	?
u3560	BLONDE	?
u3561	BOY	m
u3562	BOYS	?
u3563	DIRECTOR	?
u3564	FLOOR MANAGER	?
u3565	FRANK	?
u3566	GEORGE	m
u3567	GIRL	f
u3568	GRANDFATHER	m
u3569	JOHN	m
u3570	MILLIE	f
u3571	NORM	m
u3572	PAUL	m
u3573	POLICEMAN	?
u3574	RINGO	m
u3575	SECRETARY	?
u3576	SERGEANT	?
u3577	SHAKE	?
u3578	SIMON	m
u3579	BROUSSARD	?
u3580	COMPUTER	?
u3581	FAUST	?
u3582	HUNTER	M
u3583	MELKONIS	?
u3584	ROBY	?
u3585	STANDARD	M
u3586	ACKLAND	?
u3587	BEAUVAIS	?
u3588	CASSIE	?
u3589	DE VRIES	?
u3590	DILLER	?
u3591	DRISCOLL	?
u3592	GUTTIEREZ	?
u3593	HIROKO	?
u3594	KAMEN	?
u3595	MINH	?
u3596	PARSONS	?
u3597	REVNA	?
u3598	YORK	?
u3599	ADDISON	m
u3600	BILL	m
u3601	BIRDIE	f
u3602	EVE	f
u3603	GIRL	f
u3604	KAREN	f
u3605	LLOYD	m
u3606	MARGO	f
u3607	MAX	m
u3608	MISS CASWELL	?
u3609	OPERATOR'S VOICE	?
u3610	PIANIST	?
u3611	BERNSTEIN	m
u3612	BOOKKEEPER	f
u3613	BRADLEE	?
u3614	CADDY	?
u3615	CLAWSEN	?
u3616	DAHLBERG	?
u3617	DARDIS	?
u3618	DEEP THROAT	m
u3619	FOREIGN EDITOR	?
u3620	HANNAH	?
u3621	HUNT	?
u3622	IRWIN	?
u3623	JANE	?
u3624	JUDGE	?
u3625	MCCORD	?
u3626	MITCHELL	?
u3627	MRS. GRAHAM	?
u3628	NATIONAL EDITOR	?
u3629	ROSENFELD	m
u3630	SECRETARY	?
u3631	SEGRETTI	m
u3632	SIMONS	?
u3633	SLOAN	?
u3634	SWEET OLD LADY	?
u3635	WOODWARD	m
u3636	CHOIR TEACHER	?
u3637	COACH MARSHALL	?
u3638	COLLEGE CHICK	?
u3639	FINCH	?
u3640	HEATHER	f
u3641	JESSICA	f
u3642	JIM	m
u3643	JIM'S DAD	?
u3644	KEVIN	m
u3645	KEVIN'S BROTHER	?
u3646	MICHELLE	f
u3647	NADIA	?
u3648	OZ	m
u3649	PORNO-CHANNEL CHICK	?
u3650	SHERMAN	?
u3651	SOPHOMORE CHICK	?
u3652	STIFLER	m
u3653	STIFLER'S MOM	?
u3654	VICKY	f
u3655	AMY	?
u3656	ANDY	m
u3657	CHIEF	?
u3658	CLAUDE	m
u3659	COP	?
u3660	DESK OFFICER	?
u3661	GASTON	m
u3662	LEDUC	?
u3663	MARCEL	m
u3664	SERAFINE	f
u3665	TERRENCE	?
u3666	ANASTASIA	?
u3667	ANYA	f
u3668	BARTOK	?
u3669	DMITRI	m
u3670	GREGOR	?
u3671	NICHOLAS	?
u3672	RASPUTIN	?
u3673	SOPHIE	?
u3674	TATIANA	?
u3675	VLADIMIR	m
u3676	1ST MAN	?
u3677	2ND MAN	?
u3678	ACTOR	?
u3679	ACTRESS	?
u3680	ALLISON	f
u3681	ALVY	m
u3682	ALVY'S FATHER	?
u3683	ALVY'S MOTHER	?
u3684	ALVY'S VOICE	?
u3685	ALVY'S VOICE-OVER	?
u3686	ANNIE	f
u3687	ANNIE'S VOICE	?
u3688	ANNIE'S VOICE-OVER	?
u3689	DUANE	?
u3690	GIRL DATE	?
u3691	MAN IN LINE	?
u3692	MOM HALL	?
u3693	OFFICER	?
u3694	REPORTER	?
u3695	ROB	m
u3696	ROBIN	f
u3697	TEACHER	?
u3698	TESSIE	?
u3699	TONY	m
u3700	AMERICA	?
u3701	ASTRID	?
u3702	CAL	m
u3703	CLAIR	f
u3704	GINA	f
u3705	JEFFREY	?
u3706	JERRY	m
u3707	JOE	m
u3708	JUDY	f
u3709	MAC	?
u3710	MONICA	f
u3711	PANES	m
u3712	RYAN	m
u3713	SALLY	f
u3714	SKYE	f
u3715	SOPHIA	f
u3716	AZTECA	?
u3717	BALA	f
u3718	BARBATUS	?
u3719	CARPENTER	?
u3720	FORMICA	?
u3721	HANDMAIDEN #2	?
u3722	MOTIVATIONAL COUNSELLOR	?
u3723	QUEEN	?
u3724	WEAVER	m
u3725	Z	m
u3726	BLONDE	?
u3727	BUD	M
u3728	DOBISCH	m
u3729	DR. DREYFUSS	m
u3730	FRAN	f
u3731	KIRKEBY	m
u3732	MARGIE	f
u3733	MATUSCHKA	?
u3734	MISS OLSEN	?
u3735	MOFFETT	?
u3736	MRS. DREYFUSS	?
u3737	MRS. LIEBERMAN	?
u3738	SHELDRAKE	m
u3739	SYLVIA	f
u3740	TOMMY	?
u3741	VANDERHOF	?
u3742	AGENT	m
u3743	AUSTRALIAN	?
u3744	CAPTAIN	m
u3745	CHEF	m
u3746	CHIEF	m
u3747	CIVILIAN	?
u3748	CLEAN	?
u3749	COLBY	?
u3750	COLONEL	?
u3751	GASTON	?
u3752	KILGORE	m
u3753	KURTZ	m
u3754	KURTZ'S WIFE	?
u3755	LANCE	m
u3756	LIEUTENANT	?
u3757	MIKE	?
u3758	MOONBY	?
u3759	RADIO	?
u3760	ROXANNE	?
u3761	SERGEANT	?
u3762	SOLDIER	?
u3763	WILLARD	m
u3764		?
u3765	ANNE MARIE	f
u3766	CORBETT	m
u3767	ERIC	m
u3768	KENAI	?
u3769	LEMALLE	?
u3770	MEYERLING	?
u3771	MITCHELL	?
u3772	NEFF	?
u3773	STATE POLICEMAN	?
u3774	VIKING BOB	?
u3775	WILDER	?
u3776	BEVERLY	?
u3777	CAROL	f
u3778	CHERYL	?
u3779	DOCTOR	?
u3780	DR. BETTES	f
u3781	FRANK	m
u3782	HEAD WAITER	?
u3783	JACKIE	?
u3784	MELVIN	m
u3785	NORA	?
u3786	RAY	?
u3787	SIMON	m
u3788	SPENCER	?
u3789	VINCENT	?
u3790	ZOE	?
u3791	BAIN	m
u3792	CABBY	?
u3793	CONTRACTOR/SCREEN	?
u3794	ELECTRA	f
u3795	ESCORT	?
u3796	KETCHAM	m
u3797	OFFICIAL	?
u3798	RATH	m
u3799	RATH/SCREEN	?
u3800	WOMAN	?
u3801	CHRIS	?
u3802	DIPLOMAT	?
u3803	DOUG	M
u3804	HENRY	?
u3805	HOLLY	?
u3806	HONZA	?
u3807	JAHN	?
u3808	JAROSLAV	?
u3809	JOSH	m
u3810	KATKA	?
u3811	LAWRENCE	?
u3812	MIRA	?
u3813	PAVEL	m
u3814	STUDENT	?
u3815	BELINDA	?
u3816	CYNTHIA	f
u3817	ERIC	?
u3818	HAROLD	?
u3819	JAMIE	f
u3820	LANDON	m
u3821	LUIS	?
u3822	MR. KELLY	m
u3823	REV. SULLIVAN	?
u3824	BIFF	?
u3825	CLERK	?
u3826	DICK	?
u3827	EILEEN	?
u3828	GEORGE	m
u3829	MARTY	m
u3830	MR. ARKY	?
u3831	N.R.C. AGENT REESE	?
u3832	OPERATOR	?
u3833	PROFESSOR EMMETT BROWN	M
u3834	SUZY	?
u3835	WAITRESS	?
u3836	BOY	?
u3837	CATO	?
u3838	CLERK	?
u3839	DEPUTY	?
u3840	FATHER	?
u3841	GIRL	?
u3842	HOLLY	f
u3843	KIT	m
u3844	RICH MAN	?
u3845	ROUGHNECK	?
u3846	SHERIFF	?
u3847	VISITOR	?
u3848	BILLY	?
u3849	BUCKAROO BANZAI	m
u3850	BUCKAROO BANZAI ON TV	?
u3851	CASPER LINDLEY	?
u3852	JOHN BIGBOOTÉ	?
u3853	JOHN O'CONNOR	?
u3854	JOHN PARKER	?
u3855	NATIONAL SECURITY MAN	?
u3856	NEW JERSEY	?
u3857	PENNY PRIDDY	f
u3858	PERFECT TOMMY	?
u3859	PRESIDENT WIDMARK	?
u3860	PROF. HIKITA	?
u3861	RAWHIDE	?
u3862	RENO	?
u3863	TV ANCHORWOMAN	?
u3864	AUDREY	f
u3865	BARTON	m
u3866	CHARLIE	m
u3867	CLERK	?
u3868	DEUTSCH	m
u3869	GARLAND	m
u3870	GEISLER	m
u3871	LIPNIK	?
u3872	LOU	?
u3873	MASTRIONOTTI	m
u3874	MAYHEW	?
u3875	VOICE	?
u3876	AN I.A. MAN	?
u3877	ANDREWS	?
u3878	BETH	f
u3879	CATHERINE	f
u3880	CORRIGAN	?
u3881	DETECTIVE	?
u3882	GUS	m
u3883	LT. WALKER	?
u3884	NICK	m
u3885	TALCOTT	?
u3886	THE WOMAN	?
u3887	ALBERT MILO	m
u3888	ANDY WARHOL	m
u3889	ANNINA NOSEI	?
u3890	ARTIST #2	?
u3891	BASQUIAT	m
u3892	BENNY	m
u3893	BIG PINK	?
u3894	BRUNO	?
u3895	CHRIS	?
u3896	COUNTERMAN	?
u3897	DRIVER	?
u3898	GEORGE	?
u3899	GINA	f
u3900	GREG	?
u3901	INTERVIEWER	m
u3902	JACK MILO	?
u3903	LESHKO	?
u3904	MARY BOONE	?
u3905	RAMMELLZEE	?
u3906	RENE	?
u3907	SHENGE	?
u3908	STELLA	?
u3909	TOXIC	?
u3910	ALFRED	?
u3911	BATMAN	?
u3912	BRUCE	m
u3913	CATWOMAN	?
u3914	CHIP	?
u3915	FAT CLOWN	?
u3916	MAX	m
u3917	PENGUIN	m
u3918	SELINA	f
u3919	ALFRED	m
u3920	BARBARA	?
u3921	BATGIRL	?
u3922	BATMAN	m
u3923	BRUCE	m
u3924	DICK	m
u3925	FREEZE	?
u3926	IVY	f
u3927	JULIE	?
u3928	MS. B. HAVEN	?
u3929	PAMELA	?
u3930	ROBIN	m
u3931	WOODRUE	?
u3932	ALFRED	m
u3933	BATMAN	m
u3934	BRUCE	m
u3935	CHASE	f
u3936	DICK	?
u3937	EDWARD	?
u3938	GUARD	?
u3939	RIDDLER	?
u3940	STICKLEY	?
u3941	TWO-FACE	?
u3942	ALFRED	?
u3943	BATMAN	m
u3944	BRUCE	m
u3945	DENT	?
u3946	DRIVER	?
u3947	ECKHARDT	?
u3948	EDDIE	?
u3949	GRISSOM	?
u3950	JACK	?
u3951	JOKER	?
u3952	KNOX	m
u3953	MAYOR	?
u3954	NICK	?
u3955	ROTELLI	?
u3956	VICKI	f
u3957	ALISON	f
u3958	ANNIE	?
u3959	BEAN	?
u3960	BERNIE	?
u3961	DAVID	m
u3962	DOCTOR	?
u3963	DOCTOR JACOBSON	?
u3964	ELMER	?
u3965	GRIERSON	m
u3966	JENNIFER	?
u3967	KEVIN	?
u3968	NURSE	?
u3969	REYNOLDS	?
u3970	BEAVIS	m
u3971	BEAVIS/CORNHOLIO	?
u3972	BORK	m
u3973	BUTT-HEAD	m
u3974	DALLAS	?
u3975	DUMB GUY	?
u3976	FLEMMING	m
u3977	MARTHA	?
u3978	MUDDY	?
u3979	ADAM	m
u3980	BARBARA	f
u3981	BETELGEUSE	m
u3982	CHARLES	m
u3983	DELIA	f
u3984	JANE	?
u3985	JUNO	?
u3986	LYDIA	f
u3987	MAXIE	?
u3988	OTHO	m
u3989	RECEPTIONIST	?
u3990	ALLENBY	m
u3991	BALDWIN	?
u3992	BILLINGS	?
u3993	CHANCE	m
u3994	COURTNEY	?
u3995	DENNIS	?
u3996	DENNIS' VOICE	?
u3997	DUPONT	?
u3998	EVE	f
u3999	FIRST LADY	?
u4000	FRANKLIN	m
u4001	HAYES	?
u4002	HULL	?
u4003	JEFFREY	?
u4004	JOHANNA	?
u4005	KARPATOV	?
u4006	KAUFMAN	m
u4007	KINNEY	?
u4008	LOUISE	f
u4009	MRS. AUBREY	?
u4010	NOVOGROD	?
u4011	PRESIDENT	m
u4012	RAND	f
u4013	SKRAPINOV	m
u4014	SMYTHE	?
u4015	SOPHIE	?
u4016	STIEGLER	?
u4017	WILSON	?
u4018	AGENT	?
u4019	CABBIE	?
u4020	CRAIG	m
u4021	DON	?
u4022	ELIJAH	?
u4023	ERROLL	?
u4024	FLEMMER	?
u4025	FLORIS	?
u4026	HARRY S. TRUMAN PUPPET	?
u4027	KEVIN BACON	?
u4028	LESTER	m
u4029	LOTTE	f
u4030	MALKOVICH	m
u4031	MANTINI	?
u4032	MAXINE	f
u4033	MERTIN	?
u4034	TINY WOMAN	?
u4035	WENDY	?
u4036	WOMAN #1	?
u4037	BABY SUGGS	f
u4038	BELOVED	?
u4039	DENVER	f
u4040	ELLA	f
u4041	JANEY	f
u4042	LADY JONES	?
u4043	PAUL	m
u4044	SAWYER	?
u4045	SETHE	?
u4046	STAMP PAID	m
u4047	WHITE MAN	?
u4048	ALLAN	?
u4049	BLOND MAN	?
u4050	BRANDT	m
u4051	CHIEF	?
u4052	DA FINO	?
u4053	DIETER	?
u4054	DONNELLY	?
u4055	DONNY	m
u4056	DRIVER	?
u4057	DUDE	m
u4058	LEBOWSKI	m
u4059	MAN	?
u4060	MAUDE	f
u4061	SMOKEY	?
u4062	THE STRANGER	?
u4063	TREEHORN	?
u4064	VOICE	?
u4065	WALTER	m
u4066	WOO	?
u4067	YOUNG MAN	m
u4068	YOUNGER COP	?
u4069	BUCKY	?
u4070	LEE	?
u4071	BLADE	m
u4072	CHUPA	?
u4073	DAMASKINOS	?
u4074	NOMAK	?
u4075	NURSE	?
u4076	NYSSA	f
u4077	REINHARDT	?
u4078	SCUD	?
u4079	STEVENS	?
u4080	WHISTLER	m
u4081	BLADE	m
u4082	CURTIS	?
u4083	DRAGONETTI	?
u4084	FROST	?
u4085	KAM	?
u4086	KAREN	f
u4087	MIRACIA	?
u4088	VANESSA	?
u4089	WHISTLER	m
u4090	ANNA	F
u4091	COTTER	M
u4092	DOMINI	?
u4093	HEATHER	F
u4094	INTERN	?
u4095	MAN'S VOICE	?
u4096	NICK	M
u4097	SID	?
u4098	WOMAN'S VOICE	?
u4099	ABBY	f
u4100	DEBRA	?
u4101	KYLE	?
u4102	MAN	?
u4103	MARTY	m
u4104	MEURICE	m
u4105	RAY	m
u4106	RHODES	?
u4107	VISSER	m
u4108	WOMAN	?
u4109	AUNT BARBARA	?
u4110	BEN	?
u4111	DETECTIVE WILLIAMS	?
u4112	DOROTHY	F
u4113	F.B.I. MAN	?
u4114	FRANK	?
u4115	JEFFREY	M
u4116	MIKE	?
u4117	MR. BEAUMONT	?
u4118	MRS. BEAUMONT	?
u4119	MRS. WILLIAMS	?
u4120	RAYMOND	?
u4121	SANDY	?
u4122	YELLOW MAN	?
u4123	ALESSANDRO	?
u4124	AUGUSTO	?
u4125	BARBARA	f
u4126	CALIBANOS	?
u4127	CESAR	?
u4128	DEREK	m
u4129	DETECTIVE #1	?
u4130	DIEGO	m
u4131	DR. BAY	?
u4132	ERMINE	?
u4133	ESCOBAR	m
u4134	FRED	m
u4135	GARCIA	?
u4136	GEORGE	m
u4137	GUS	?
u4138	KEVIN	?
u4139	KRISTINA	f
u4140	LEON	?
u4141	MIRTHA	f
u4142	PROSECUTOR	?
u4143	SANTIAGO	?
u4144	TUNA	?
u4145	2ND JOURNALIST	?
u4146	3RD JOURNALIST	?
u4147	ALGERIAN	?
u4148	ALI	m
u4149	ARNAUD	?
u4150	ASSISTANT COMMISSIONER	?
u4151	BEN M'HIDI	?
u4152	EMPLOYEE	?
u4153	GENERAL	?
u4154	HACENE	?
u4155	KADER	?
u4156	MATHIEU	?
u4157	MOURAD	?
u4158	PETIT OMAR	?
u4159	SERGEANT	?
u4160	SOLDIER	?
u4161	BIGGS	m
u4162	CARDENAS	?
u4163	DR. PALEY	?
u4164	DR. TRAMMEL	?
u4165	DR. WONG	?
u4166	DULANEY	m
u4167	ESTER	?
u4168	JOANNE	f
u4169	JUDGE BURNHAM	?
u4170	KOEHLER	?
u4171	MCCURDY	m
u4172	MICHAEL	?
u4173	MISS SELLERS	?
u4174	REBECCA	f
u4175	REESE	?
u4176	ROSTON	m
u4177	SATTLER	?
u4178	SHARON	f
u4179	TROXELL	?
u4180	BETTY	f
u4181	CAROLYN	f
u4182	ELEANOR	?
u4183	FRANCESCA	f
u4184	GLADYS	?
u4185	HENRY	?
u4186	LAWYER	?
u4187	MADGE	?
u4188	MICHAEL	m
u4189	MOTHER	?
u4190	REPORTER	?
u4191	RICHARD	?
u4192	ROBERT	m
u4193	BILL	?
u4194	BONES	m
u4195	CINNABAR	?
u4196	JASON	?
u4197	JEREMIAH	m
u4198	LUPOVICH	?
u4199	MACK	?
u4200	MAURICE	?
u4201	PATRICK	m
u4202	PEARL	f
u4203	SAL	?
u4204	SHOTGUN	?
u4205	STANK	?
u4206	TIA	?
u4207	WEAZE	?
u4208	CAESAR	m
u4209	COP #1	?
u4210	CORKY	f
u4211	GINO	?
u4212	JOHNNIE	m
u4213	MICKEY	?
u4214	VIOLET	f
u4215	ABBOTT	m
u4216	BOURNE	m
u4217	CLERK	?
u4218	CONKLIN	m
u4219	DEPUTY DCM	?
u4220	GIANCARLO	?
u4221	MANAGER/PHONE	?
u4222	MARIE	f
u4223	MORGUE BOSS	?
u4224	OPERATOR/PHONE	?
u4225	PROFESSOR	?
u4226	RAWLINS	?
u4227	RESEARCH TECH #1	?
u4228	SECURITY CHIEF	?
u4229	THE MAN	?
u4230	WOMAN CLERK	?
u4231	WOMBOSI	?
u4232	ZORN	?
u4233	DOWSER	m
u4234	GENT	?
u4235	GIRL	?
u4236	GIRL BUTTLE	?
u4237	HELPMANN	?
u4238	INTERVIEWER	?
u4239	JACK	m
u4240	JILL	f
u4241	KURTZMAN	m
u4242	LIME	?
u4243	MATTHEWS	?
u4244	MOTHER	?
u4245	MRS BUTTLE	?
u4246	MRS TERRAIN	?
u4247	PHONE VOICE	?
u4248	PORTER	?
u4249	SAM	m
u4250	SPIRO	?
u4251	SPOOR	m
u4252	TUTTLE	?
u4253	CAPT. BARNEY	?
u4254	CARLOS	?
u4255	COATES	m
u4256	DISPATCHER LOVE	?
u4257	DRUMMER	?
u4258	FRANK	m
u4259	HAZMAT	?
u4260	KANITA	?
u4261	LARRY	m
u4262	MARCUS	m
u4263	MARY	f
u4264	NOEL	?
u4265	RADIO DISPATCHER	?
u4266	ROSE/MARY	?
u4267	WALLS	M
u4268	AARON	m
u4269	BILL	?
u4270	BLAIR	?
u4271	BOBBIE	?
u4272	BUDDY	?
u4273	CAMERAMAN	?
u4274	ERNIE	m
u4275	FATHER	?
u4276	GERALD	?
u4277	J.D.	?
u4278	JANE	f
u4279	JENNIFER	?
u4280	PAUL	?
u4281	TOM	m
u4282	WIFE	?
u4283	YOUNG WOMAN	?
u4284	ALICE	f
u4285	ART	?
u4286	CARLA	f
u4287	CUFF	?
u4288	LEONARD	m
u4289	LINK	?
u4290	LOU	m
u4291	MAXWELL	?
u4292	MAYOLIA	?
u4293	MRS. SWICKER	?
u4294	PLUMP MAN	?
u4295	WALTER	m
u4296	AMILYN	?
u4297	ANDY	?
u4298	BENNY	m
u4299	BIKER	?
u4300	BUFFY	f
u4301	BUFFY'S MOM	?
u4302	CASSANDRA	?
u4303	GIRL	?
u4304	GRUELLER	?
u4305	JEFFREY	m
u4306	JENNIFER	?
u4307	KIMBERLY	f
u4308	LOTHOS	?
u4309	MAN	?
u4310	MERRICK	m
u4311	NICOLE	f
u4312	PIKE	m
u4313	WALLY	?
u4314	ZEPH	?
u4315	ANNIE	f
u4316	BOBBY	?
u4317	CRASH	m
u4318	EBBY	?
u4319	FATHER	?
u4320	JACKSON	?
u4321	JIMMY	?
u4322	JOSE	?
u4323	LARRY	m
u4324	MILLIE	?
u4325	NUKE	m
u4326	NUKE'S FATHER	?
u4327	SANDY	?
u4328	SKIP	?
u4329	TONY	?
u4330	UMPIRE	?
u4331	ACE	m
u4332	AL	?
u4333	AMY	?
u4334	AUSTIN	?
u4335	BANKER	?
u4336	BORELLI	?
u4337	CHARLIE CLARK	?
u4338	COP #1	?
u4339	COP #2	?
u4340	COWBOY	?
u4341	DETECTIVE JOHNSON	?
u4342	DOMINICK	?
u4343	EDDY	?
u4344	FBI AGENT #10	?
u4345	FBI AGENT #2	?
u4346	FEMALE NEWSCASTER	?
u4347	FRANKIE AVALON	?
u4348	GAGGI	m
u4349	GINGER	f
u4350	GREEN	?
u4351	HIGH ROLLER	?
u4352	HOTEL RECEPTIONIST	?
u4353	JENNIFER	?
u4354	JERRY	?
u4355	JOE	?
u4356	LESTER	m
u4357	LITTLE NICKY	?
u4358	MARINO	m
u4359	NICKY	m
u4360	OSCAR	?
u4361	PISCANO	m
u4362	PISCANO'S MOTHER	f
u4363	PISCANO'S WIFE	?
u4364	SECURITY GUARD #1	?
u4365	SENATOR	?
u4366	SHERBERT	m
u4367	SIGNALER	?
u4368	STAGE MANAGER	?
u4369	STONE	m
u4370	TONY	?
u4371	TONY DOGS	?
u4372	WARD	m
u4373	WEBB	?
u4374	WINNER	?
u4375	ADONIS	?
u4376	BROCK	M
u4377	CACTUS	?
u4378	CAPTAIN GOD	?
u4379	CATWOMAN	?
u4380	FEMALE EXEC CAT	?
u4381	FRANK	?
u4382	HOUSECAT	?
u4383	LANE	M
u4384	LIBRARY CLERK	?
u4385	MOM	f
u4386	SELINA	F
u4387	SPOOKY	?
u4388	2ND DRIVER	?
u4389	CAITLIN	?
u4390	COP'S VOICE	?
u4391	GRILLO	?
u4392	KLINGER	?
u4393	LENORE	F
u4394	LENORE'S VOICE	?
u4395	MALE VOICE	M
u4396	NELSON	M
u4397	OFFICER GRILLO	?
u4398	THEO	M
u4399	TRUCKER	?
u4400	VOICE	?
u4401	COL	m
u4402	DAVE	?
u4403	DEVEROUX	?
u4404	DIL	m
u4405	FERGUS	m
u4406	FRANKNUM	?
u4407	JODY	m
u4408	JUDE	f
u4409	MAGUIRE	m
u4410	TOMMY	?
u4411	ADAM	M
u4412	BARTHOLOMEW	m
u4413	BARTHOLOMEW'S VOICE	?
u4414	CRUIKSHANK	?
u4415	DYLE	M
u4416	FÉLIX	?
u4417	GIDEON	?
u4418	GRANDPIERRE	m
u4419	JEAN-LOUIS	?
u4420	PETER	m
u4421	REGGIE	M
u4422	REGGIE'S VOICE	?
u4423	SCOBIE	m
u4424	SYLVIE	f
u4425	TEX	?
u4426	ANNETTE	?
u4427	BEN	?
u4428	BRENT	m
u4429	CARETAKER	?
u4430	CINDY	?
u4431	DAD	?
u4432	DEPUTY	?
u4433	JIMMY	?
u4434	JODY	f
u4435	KENNY	m
u4436	KILLER	?
u4437	LEONARD	?
u4438	MARGE	f
u4439	MARK	?
u4440	MISS DUNLOP	?
u4441	NERD 1	?
u4442	NERD 2	?
u4443	POLICEMAN	?
u4444	ROD	?
u4445	SANDY	f
u4446	SHARON	?
u4447	STACY	?
u4448	TOM	?
u4449	ARLO	m
u4450	BIG RANGER	?
u4451	BRYNNER	m
u4452	CARL	?
u4453	DARLENE	?
u4454	DENNIS	?
u4455	GOMEZ	?
u4456	HEMMINGS	?
u4457	ICE CREAM ANDY	?
u4458	LEWIS	?
u4459	LONG	m
u4460	MASON	m
u4461	MASON & ARLO	?
u4462	PAPPAS	m
u4463	PUMPER	?
u4464	SCENE	?
u4465	SWEENEY	?
u4466	VAUGHN	?
u4467	VITELLI	?
u4468	BARNEY	?
u4469	CLERK	?
u4470	CROSS	m
u4471	CROSS' VOICE	?
u4472	CURLY	m
u4473	DUFFY	?
u4474	EMMA	?
u4475	ESCOBAR	m
u4476	EVELYN	f
u4477	GITTES	m
u4478	IDA'S VOICE	?
u4479	MORTY	?
u4480	MRS. MULWRAY	?
u4481	OTHER CUSTOMER	?
u4482	PALMER	?
u4483	PILOT	?
u4484	RAINMAKER	?
u4485	SECRETARY	?
u4486	SOPHIE	?
u4487	SOPHIE'S VOICE	?
u4488	THE BOY	?
u4489	VOICE ON PHONE	?
u4490	WALSH	?
u4491	WALSH'S VOICE	?
u4492	YELBURTON	m
u4493	YOUNG WOMAN	?
